Aggregate rating
0.6666666666666665
0.41666666666666696
0.0
0.0
0.0
0.0
0.916666666666667
1.0
0.75
0.916666666666667
0.0
0.0
0.0
0.5
0.75
0.5
1.0
0.0
0.16666666666666696
0.6666666666666665
0.25
0.41666666666666696
0.0
1.0
0.5
0.8333333333333335
0.25
0.8333333333333335
0.916666666666667
1.0
0.16666666666666696
0.0
1.0
1.0
1.0
0.3333333333333335
1.0
1.0
1.0
0.75
1.0
1.0
0.3333333333333335
0.75
1.0
0.3333333333333335
1.0
0.25
0.8333333333333335
0.3333333333333335
0.0
0.8333333333333335
1.0
0.5
0.3333333333333335
0.916666666666667
0.0
0.5833333333333335
0.41666666666666696
1.0
0.41666666666666696
0.75
0.75
1.0
1.0
0.0
0.8333333333333335
1.0
0.3333333333333335
1.0
0.5
0.0
0.0
0.0
0.6666666666666665
0.0
1.0
0.0
0.5
0.0
0.0
0.6666666666666665
1.0
0.3333333333333335
0.5833333333333335
1.0
0.5833333333333335
0.0
1.0
0.0
0.0
0.0
0.0
0.6666666666666665
1.0
0.0
0.0
0.6666666666666665
1.0
0.3333333333333335
0.0
1.0
0.75
0.0
1.0
0.5833333333333335
0.5
1.0
0.6666666666666665
0.8333333333333335
0.8333333333333335
0.3333333333333335
0.5
0.0
0.41666666666666696
0.6666666666666665
1.0
0.5
0.0
1.0
0.16666666666666696
1.0
1.0
0.8333333333333335
1.0
0.8333333333333335
1.0
1.0
1.0
0.6666666666666665
1.0
0.916666666666667
0.6666666666666665
0.16666666666666696
1.0
1.0
0.75
0.75
0.75
0.08333333333333348
0.916666666666667
1.0
0.0
0.0
0.5833333333333335
0.0
0.0
0.6666666666666665
0.3333333333333335
0.3333333333333335
0.16666666666666696
0.0
1.0
0.0
1.0
0.0
0.916666666666667
0.3333333333333335
0.0
0.41666666666666696
0.5
0.8333333333333335
1.0
0.0
0.0
0.0
0.0
0.0
1.0
0.16666666666666696
0.0
0.5833333333333335
0.25
0.0
0.25
0.08333333333333348
1.0
1.0
0.25
1.0
0.0
0.25
1.0
0.0
0.6666666666666665
0.0
1.0
0.0
1.0
1.0
0.0
0.916666666666667
0.3333333333333335
0.6666666666666665
0.25
0.25
0.3333333333333335
0.75
0.0
0.0
1.0
0.41666666666666696
1.0
0.0
0.6666666666666665
1.0
0.3333333333333335
0.5
0.0
0.41666666666666696
0.6666666666666665
0.0
0.08333333333333348
0.5
0.5833333333333335
0.5833333333333335
0.0
1.0
1.0
0.41666666666666696
0.916666666666667
0.75
0.916666666666667
0.41666666666666696
0.0
0.8333333333333335
0.916666666666667
0.0
1.0
0.0
0.0
0.08333333333333348
0.8333333333333335
1.0
1.0
0.41666666666666696
0.6666666666666665
0.0
0.5
0.0
0.6666666666666665
0.5833333333333335
0.5833333333333335
0.25
0.0
1.0
0.916666666666667
1.0
0.41666666666666696
1.0
1.0
1.0
0.6666666666666665
1.0
0.5
1.0
0.0
0.0
0.6666666666666665
0.41666666666666696
0.0
1.0
0.0
0.41666666666666696
0.75
0.0
0.0
0.5
0.0
1.0
1.0
0.16666666666666696
0.8333333333333335
0.0
0.0
1.0
0.3333333333333335
0.08333333333333348
0.0
0.0
0.75
0.3333333333333335
0.0
0.75
0.3333333333333335
0.0
0.0
0.5833333333333335
0.0
0.0
1.0
0.3333333333333335
0.0
0.916666666666667
1.0
0.41666666666666696
0.0
0.916666666666667
0.0
0.916666666666667
0.41666666666666696
0.25
0.8333333333333335
1.0
0.5833333333333335
0.0
0.0
1.0
0.8333333333333335
0.6666666666666665
0.25
0.0
1.0
0.0
1.0
1.0
0.0
0.0
0.6666666666666665
1.0
1.0
0.0
1.0
1.0
0.41666666666666696
0.41666666666666696
0.5833333333333335
0.41666666666666696
1.0
0.0
1.0
0.5
1.0
0.0
0.0
0.5
1.0
0.0
1.0
0.0
1.0
0.0
0.916666666666667
0.5
0.8333333333333335
0.5
1.0
0.5833333333333335
0.41666666666666696
1.0
1.0
0.8333333333333335
1.0
1.0
0.0
0.75
0.5833333333333335
1.0
